ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
25928,150000,2,2,1,47,0,1,0,0,0,0,7843,8872,8422,8143,10487,9304,5556,5414,3600,5992,4592,5579,0
25929,70000,2,3,1,46,1,1,1,1,1,1,35981,44596,39465,41949,38048,39333,20068,21202,19775,18711,18696,17574,0
25930,120000,1,2,2,35,3,3,3,3,3,3,25508,22132,17741,24055,21829,24083,352,387,224,459,289,228,0
25931,120000,1,2,2,36,2,2,2,2,2,2,36123,39908,42415,31265,42142,44681,6286,11233,9108,5085,7870,8238,0
25932,170000,2,1,2,24,0,1,1,1,1,1,75447,90940,67272,89340,65256,90001,24838,46845,37017,45434,31018,49041,0
25933,180000,2,1,1,46,2,2,2,2,2,2,62260,55699,71097,58091,80126,67565,16192,15807,14011,11322,17222,17576,0
25934,240000,1,1,1,26,1,1,1,1,1,1,90763,101981,109650,98481,105012,108204,50226,55050,64295,36187,36279,42236,0
25935,150000,2,1,1,42,1,1,1,1,1,1,20989,22104,21223,24437,23504,22542,5400,8569,6922,6217,8156,6940,0
25936,190000,1,2,1,47,0,-1,0,0,0,1,64863,70004,71376,52956,80638,82419,32802,46019,43580,24522,61607,70672,0
25937,180000,2,3,2,35,2,1,1,1,2,2,77218,71937,72969,88080,73860,81821,26909,23408,25864,32341,21374,31028,1
25938,110000,2,2,2,43,1,1,1,1,1,1,1738,2082,2069,1939,1686,1738,631,845,571,743,651,741,0
25939,150000,2,2,2,51,3,3,3,3,3,3,50525,56216,42728,47659,56453,46676,2915,6023,1933,5983,5773,4313,0
25940,140000,1,2,2,37,2,2,1,1,1,2,21135,22541,22364,23432,24848,20605,5651,7959,5651,4682,9610,4426,0
25941,120000,1,1,1,33,1,2,1,2,2,2,49431,46341,42709,42461,35961,50729,9573,15106,14940,14440,7689,14369,0
25942,210000,1,1,2,34,-1,0,1,0,0,1,116735,113970,101567,97437,99687,108148,72749,93869,69332,76954,81810,47194,0
25943,200000,2,1,1,28,2,2,1,2,2,1,73922,94390,93472,93548,80367,95268,27283,31163,21716,25937,31943,35715,1
25944,230000,1,1,2,28,3,3,3,3,3,3,107288,94322,95580,98730,93159,99040,7166,5827,5623,6406,5533,4559,0
25945,210000,1,1,1,38,2,2,2,2,2,2,124627,119093,147471,128615,127809,139593,29899,24189,21347,23063,24928,29342,1
25946,150000,1,2,1,33,2,1,1,1,1,1,78803,84034,101644,71579,76134,83931,33244,38011,29741,32337,31347,25160,0
25947,70000,1,3,1,37,1,2,2,2,1,2,28680,31064,34869,33144,29753,27235,8180,8368,8927,10495,10191,7429,0
25948,110000,2,1,2,21,1,2,1,1,2,1,20142,19276,18618,21623,21191,21355,5318,7121,3389,8295,5880,7661,1
25949,120000,2,3,1,34,1,1,1,1,1,1,80146,86181,69007,71411,60867,66898,28269,27223,18988,24701,13870,32222,0
25950,260000,1,1,1,44,2,2,2,2,1,1,88747,94044,90856,83626,84479,71172,29364,25224,24614,27259,28944,22246,0
25951,80000,2,2,2,24,3,3,3,3,3,3,30372,26821,19192,26985,29714,24176,2860,2085,1570,1913,1444,1615,0
25952,220000,2,1,1,35,2,2,2,2,2,2,49778,64919,59186,56722,65866,68158,12335,13780,18192,9591,13806,9386,0
25953,180000,2,1,2,21,3,3,2,2,3,3,80004,78371,66733,71174,62510,74235,12580,7507,10473,7311,11122,8536,0
25954,150000,2,1,2,23,1,1,1,1,1,1,106229,106731,96019,92536,104554,115488,59624,27227,44482,38758,70341,43302,0
25955,260000,2,1,1,42,1,1,2,2,1,1,50570,48902,45675,51390,60322,54635,21254,20588,18314,17055,20179,23243,0
25956,100000,2,3,2,32,1,1,1,1,1,1,35223,31499,32654,40237,34632,31728,15806,10665,11265,17205,11211,16708,0
25957,160000,2,2,1,51,3,3,3,3,3,3,41035,46978,41426,42862,42182,44464,3130,2388,1977,2473,2411,2804,0
25958,130000,2,1,2,38,1,0,1,0,0,0,36629,30521,33604,35511,34226,36102,19878,13269,25138,12478,18965,18031,0
25959,260000,2,1,1,39,2,1,2,2,2,2,137497,163115,144196,125530,148514,140669,27143,45532,51312,28422,46448,31530,0
25960,110000,2,2,1,25,2,1,1,1,1,2,47206,45970,63123,49685,54092,51365,10391,12379,15430,16917,12631,16005,0
25961,150000,2,2,2,31,2,2,2,2,2,2,35705,32619,27850,31731,30159,23231,10828,6447,6281,5602,7318,6490,0
25962,130000,2,3,1,28,3,3,3,3,3,3,88563,90018,67505,93588,85021,77891,983,904,630,1330,769,738,0
25963,150000,2,2,2,25,0,1,0,0,0,0,64343,64849,77077,79096,81338,76326,41723,43846,52960,45542,47635,69393,0
25964,180000,1,2,1,40,2,2,1,2,2,2,111927,102164,80195,88279,106455,87296,28946,22011,22394,28039,15856,29915,0
25965,240000,2,1,2,42,1,0,1,0,0,0,109015,106918,124193,139895,111112,121757,64708,76668,78420,81088,68753,73290,0
25966,290000,2,1,2,38,1,1,2,1,1,1,174732,191505,175746,145434,155142,162631,47120,63016,52078,35463,60485,51724,0
25967,40000,1,3,2,27,1,1,1,1,1,1,28463,32695,27197,24770,26057,30195,16039,17573,12988,10446,13942,17395,0
25968,140000,1,2,2,37,3,3,3,3,3,3,65879,71390,59766,76940,72837,68756,6194,6468,4851,6684,7207,5749,0
25969,200000,2,2,1,21,1,2,2,2,1,2,16773,12200,12792,15705,15893,18145,4231,2845,3441,5295,4849,5715,1
25970,200000,1,1,2,46,1,1,1,0,1,1,163635,170100,156833,168697,149586,156084,92733,74131,59930,65414,53944,54234,0
25971,50000,2,2,1,23,3,2,2,2,2,2,27871,27421,28668,31359,27962,33022,3875,5676,5111,5133,5421,6336,0
25972,190000,1,2,1,24,3,3,3,3,3,3,81391,90941,93824,95682,93082,86887,7515,10566,10155,16380,10267,9986,0
25973,150000,2,2,2,36,2,2,2,2,2,2,111296,97891,105019,112546,88373,100214,25478,26562,21066,28269,21315,15758,0
25974,100000,1,2,1,36,2,2,1,1,1,2,36052,34228,37719,35865,39943,34856,12070,13072,11279,11067,11136,16022,1
25975,150000,1,2,1,34,2,2,2,2,2,3,31886,31080,31787,32821,30490,36135,5157,7989,6805,7001,5633,5587,1
25976,160000,2,2,2,25,2,1,2,1,2,2,103156,95330,62146,96974,100936,118731,24431,38311,9790,25992,32768,38219,0
25977,120000,2,2,2,45,2,2,2,2,2,2,59477,64740,49863,54703,68904,66030,22507,25093,12686,14575,13340,17090,0
25978,130000,1,2,2,21,2,2,2,2,2,2,52513,69017,60119,68517,71439,74642,6890,14335,12796,9773,13171,8216,0
25979,160000,1,2,2,21,3,3,2,2,3,3,52273,55466,52262,57231,45074,43682,7316,8719,8704,8822,5799,4844,0
25980,150000,1,1,2,34,2,2,3,2,2,3,61433,67436,62114,58019,69737,59137,10291,11018,12669,8255,15821,12950,0
25981,170000,2,2,2,23,0,0,0,0,0,-1,66088,59790,52254,62005,73958,54964,40024,43106,44497,39275,49963,49888,0
25982,220000,2,2,2,46,0,-1,-1,0,-1,0,132805,150658,140375,170885,135101,143895,124130,132025,108997,107750,109690,101197,0
25983,10000,2,3,2,24,2,2,2,2,2,2,2444,3082,2461,2846,2910,2675,558,753,683,526,505,510,1
25984,160000,2,2,1,49,2,2,2,3,2,2,47006,37135,43322,40878,47209,39888,8528,5300,4271,6019,7651,4900,1
25985,170000,2,2,1,44,2,2,2,2,2,2,82390,71019,79563,73882,70177,79483,14613,15016,14730,13626,11495,14522,0
25986,200000,2,1,2,46,3,3,3,3,3,3,18249,17293,18720,14796,15833,20836,308,308,303,252,177,248,0
25987,180000,2,2,1,51,0,0,1,1,1,1,48094,48265,43798,38497,46594,45583,24078,28552,16995,20080,31788,13044,0
25988,160000,1,2,1,35,0,-1,0,-1,0,0,47352,40842,41135,42469,52719,57040,53666,24476,29256,40148,38908,30289,0
25989,130000,2,3,2,25,3,2,3,2,3,3,44019,54228,58552,56850,46998,52480,6139,4878,10031,11909,7071,7566,0
25990,180000,1,2,2,34,2,2,2,2,2,2,115005,103339,105899,115489,113749,107142,25472,22856,18472,17104,26514,17990,0
25991,100000,1,2,2,29,1,1,1,1,1,1,18224,18038,18871,18788,17471,22865,8146,11234,8101,5276,6302,12814,0
25992,130000,2,1,1,28,1,1,1,2,1,1,7388,7509,9189,9267,9636,8912,2031,1577,2207,3378,3299,2822,0
25993,90000,1,2,2,36,2,2,2,2,2,3,48299,60587,59251,59209,57246,57482,10544,16518,12922,6236,15008,20279,1
25994,210000,1,2,2,32,1,1,1,1,1,1,95337,94056,88822,106376,84353,87923,27125,39377,22198,41600,33316,22271,0
25995,160000,1,1,2,28,1,1,1,1,1,1,65267,58940,64793,61049,60065,68623,32108,24374,37198,33556,34024,34436,0
25996,100000,2,3,2,32,1,1,1,1,1,1,12285,13902,14556,17417,13724,15250,5939,6051,6680,7031,8462,7560,0
25997,230000,1,1,1,39,3,3,3,3,3,3,121550,141606,131439,125823,132069,120501,15347,16939,11487,16089,20044,11289,0
25998,140000,1,2,2,43,1,1,1,1,1,1,15235,14565,16786,18123,16505,18512,6683,3968,4698,8560,5773,9305,0
25999,170000,2,2,1,21,3,3,3,3,3,3,188078,146376,162262,174413,145493,184119,8069,7995,5719,11059,8032,7981,0
26000,170000,1,2,3,32,1,1,0,0,0,0,46794,53310,65892,59204,59800,58703,22068,33316,46240,44582,40195,43634,0
26001,120000,2,2,3,33,2,2,2,2,3,2,23741,20244,24221,21888,21142,25466,3290,3408,4713,3793,3583,4790,1
26002,140000,1,1,1,24,1,0,0,1,1,1,82797,87467,81954,80410,91498,75744,27387,51452,43751,32682,45559,37474,0
26003,180000,2,2,2,33,1,1,1,1,1,1,36539,43155,38903,44564,40752,36884,14143,15315,17274,20348,13924,12039,0
26004,160000,1,2,2,36,1,1,1,1,1,1,69703,54966,69437,56384,62226,68010,24577,17012,35901,21914,12855,43590,0
26005,120000,1,2,1,39,2,2,2,2,2,2,70737,70517,63658,62625,62887,64004,12764,12231,12530,9203,12130,11944,0
26006,180000,2,2,2,35,1,1,1,1,1,1,99200,105204,95527,88075,91737,87960,35958,51974,38497,45796,25846,35619,0
26007,130000,2,2,1,27,2,3,3,2,2,2,52477,54408,60388,51418,51707,51337,11678,13382,8928,10172,10399,7714,1
26008,210000,2,1,2,53,3,3,3,3,3,3,115781,103722,91860,113058,89875,82518,5157,5098,4708,4699,4172,2518,1
26009,210000,2,1,1,42,1,1,1,1,1,1,82255,77884,65374,79879,78235,80548,33071,34012,13075,29889,30436,43242,0
26010,180000,1,1,2,39,0,0,0,0,0,0,43959,55301,44096,51520,56328,51437,45372,42173,38097,42615,39555,37854,0
26011,110000,2,2,1,44,1,1,2,1,1,1,30280,38121,36215,36042,33092,32195,11682,13466,20019,11606,11889,13589,0
26012,200000,2,2,1,37,1,2,2,1,2,1,120250,117782,109028,109835,122847,91915,34760,39048,43808,33052,45362,20581,1
26013,260000,2,1,1,46,1,1,1,1,1,1,132155,139018,120608,134186,104974,136142,40708,68595,61315,55592,40479,47597,0
26014,110000,2,2,2,35,2,1,1,1,2,1,71574,73696,72263,66320,56702,68558,19838,24157,26734,24081,15968,16277,0
26015,140000,1,2,1,35,0,0,0,0,0,0,40687,45038,35616,42841,39045,36624,32827,33533,30024,29185,29607,21597,0
26016,170000,2,2,2,40,1,1,1,1,1,1,61124,66738,59113,55271,63601,58411,22081,31400,29757,31796,30679,23744,0
26017,220000,1,1,1,49,2,2,2,2,2,2,166052,153738,177981,185196,177955,203967,53107,30135,49382,28687,32517,54468,0
26018,160000,2,3,1,48,3,3,3,3,3,3,37408,35881,37067,42799,37815,40403,3300,3008,2281,3128,3787,2627,0
26019,170000,1,2,1,40,1,1,1,1,1,1,23131,23047,21117,20324,21337,20223,8568,7955,8398,6301,8785,7563,0
26020,160000,2,2,2,39,2,2,2,2,2,2,28094,25188,24955,24820,30247,29550,5089,5207,4250,3104,5371,6771,0
26021,120000,1,1,1,41,3,3,3,3,3,3,34193,38182,40833,37443,36078,42302,1371,1334,1593,961,1408,1558,0
26022,70000,1,2,1,43,2,2,2,2,2,2,53517,45116,50024,52367,47101,50810,13880,12109,10115,14421,7263,7125,0
26023,120000,1,2,2,46,3,3,3,3,3,3,15446,12595,13825,15796,13836,16707,1383,1198,1177,1011,1402,1342,0
26024,170000,1,1,2,32,2,2,2,2,2,2,94954,78442,85571,81158,91940,90449,23014,17089,17840,19111,18671,22551,0
26025,100000,1,3,2,46,1,1,1,1,0,1,14497,14020,14457,11439,11886,14087,8267,9345,8429,7131,6504,6392,0
26026,130000,1,3,1,38,3,3,3,3,3,3,18896,20925,17825,16864,17905,17940,1451,1561,1095,1792,1420,1770,0
26027,190000,1,1,2,40,2,2,2,2,1,1,149999,103765,106652,125022,130701,125917,46500,37176,33887,33401,41840,43157,0
26028,130000,1,2,1,47,0,0,0,0,0,0,24660,20167,21628,18765,22413,20578,11332,15421,10917,15252,17697,12061,0
26029,170000,2,2,2,41,1,0,1,1,1,0,69519,78070,65633,67493,77651,57246,41927,44849,31484,52694,36863,35027,0
26030,180000,1,1,2,43,2,2,2,2,2,2,26432,26203,27485,29642,26106,31260,4703,4066,3610,3532,5508,3245,1
26031,110000,2,3,2,31,1,1,1,2,1,1,59661,54008,61075,53159,61046,56528,27265,13656,18452,19823,14345,18512,0
26032,160000,2,1,1,48,1,2,2,2,2,2,104477,90851,100330,116726,108451,113583,37390,23781,19349,46969,31137,33095,1
26033,110000,2,3,1,41,1,1,1,1,1,1,16759,14914,15115,13586,15295,13550,7211,7632,4843,4935,4766,5219,0
26034,120000,1,2,2,36,3,3,3,3,3,3,75367,70562,65379,44934,74333,64108,2175,1222,1609,1051,2395,1594,1
26035,180000,1,2,2,44,1,1,1,1,1,2,28646,30802,29595,26471,28657,27640,8705,8487,11254,6431,11617,9598,0
26036,140000,2,2,2,58,1,1,1,1,1,1,69314,65440,56710,67052,69424,74565,31751,29098,27580,38652,39092,36915,0
26037,130000,2,2,1,24,1,1,1,1,1,1,57661,43168,55348,61377,58666,66726,28953,13812,33926,31961,35427,34197,0
26038,110000,2,2,1,27,2,2,2,1,1,2,65445,77844,65581,59244,83705,67576,19635,22199,21488,21325,14686,22780,1
26039,150000,2,3,1,59,3,3,3,3,3,3,57650,54786,55428,53652,50937,62027,1221,2216,2442,2219,1082,1460,0
26040,160000,2,2,1,38,1,1,1,1,1,1,66091,52355,62188,73050,79455,66062,30335,27715,32981,26738,41045,39525,0
26041,210000,2,2,2,36,1,1,1,1,1,1,107081,86145,101319,94854,89929,98124,77233,48364,72299,56950,58359,70131,0
26042,100000,2,3,1,33,2,2,2,3,2,2,38629,36606,41057,38919,35367,32965,8683,9956,11526,10479,13006,8768,0
26043,90000,1,2,1,45,3,3,3,3,3,3,36020,37404,36170,38022,41351,33192,1643,1175,1631,2221,3305,2090,0
26044,240000,2,1,2,58,0,1,1,1,0,0,159932,171168,167121,176968,173624,166615,110261,115147,107851,115012,111666,133046,0
26045,180000,2,2,1,29,3,3,3,3,3,3,31251,31682,23191,26081,28817,27757,1072,824,530,761,885,1128,0
26046,80000,2,3,2,34,0,0,0,0,0,0,46980,45494,44054,53348,48442,52247,42376,21755,32812,34955,36972,34880,0
26047,100000,2,2,2,31,1,1,1,1,1,2,29730,32608,28907,25989,24973,26821,11269,11771,7549,11555,6477,9170,0
26048,220000,2,2,2,41,3,2,3,3,3,2,94042,87775,88948,123780,85137,78014,8804,13426,13136,18242,13730,11066,1
26049,210000,2,1,2,46,2,1,2,2,2,2,120641,143259,139052,111096,126243,118956,30860,32249,34451,33444,23894,31531,0
26050,140000,2,3,1,49,0,0,0,0,0,0,63206,58211,65869,55410,56942,57889,35934,31302,24309,29507,25866,50493,0
26051,120000,2,2,2,41,1,1,0,0,1,1,20897,23277,20644,26138,22849,22199,14374,16471,7180,16115,13174,10915,0
26052,220000,2,1,2,57,2,3,2,2,2,2,78447,83646,75391,57823,81979,77785,14735,18862,10366,7145,14936,14242,0
26053,90000,1,3,2,29,3,3,3,3,3,3,22439,24955,22467,20146,20869,22774,685,560,432,473,426,586,1
26054,130000,2,2,1,27,1,1,1,1,1,1,7774,7904,7780,7751,7165,8396,3249,3389,3692,4032,2432,3821,1
26055,210000,1,1,2,48,1,1,1,1,1,1,56381,42748,65709,62568,61270,67892,20182,13705,37074,27577,19869,25275,0
26056,90000,1,1,2,36,1,1,1,0,1,1,64221,49578,55771,49191,47293,49228,48966,43504,31211,22644,33954,28004,0
26057,120000,2,3,2,22,1,0,1,0,1,1,81730,73241,74510,78200,67841,67296,56283,53051,59803,64554,40284,50444,0
26058,180000,1,2,1,32,3,3,3,3,3,3,107694,120909,126335,126860,112932,108120,14118,11268,15119,9740,12624,8732,0
26059,120000,1,2,1,37,2,3,2,2,2,3,83895,84600,81101,83187,69881,87773,12691,18634,13032,12009,12440,9879,1
26060,160000,2,2,2,29,0,1,0,1,0,1,26351,26771,25083,25071,28145,26925,16890,20957,15203,12364,18429,17357,0
26061,200000,1,2,2,25,1,1,1,1,2,1,56774,45460,44057,49688,57665,49382,25882,28461,22837,24926,37169,20913,0
26062,120000,2,2,2,33,1,1,1,1,1,2,53218,64517,57103,58545,55513,47353,17748,29709,20288,27584,20531,26970,1
26063,140000,2,2,1,25,3,3,3,3,3,3,47923,47816,47782,47331,52810,59613,3969,3302,2207,2830,5244,2350,0
26064,120000,1,2,2,40,1,1,2,2,2,1,27262,24670,33162,28968,27963,27517,9747,7796,9690,9723,9592,8525,0
26065,70000,2,2,2,21,2,2,2,2,2,2,41577,37342,38324,37704,48343,42482,7621,7630,12350,10347,10221,8814,0
26066,130000,2,2,1,35,3,3,3,3,3,3,54086,62373,56663,56246,60601,42016,4852,6121,4587,3345,5233,3710,1
26067,70000,1,3,2,39,1,1,1,1,1,1,13766,12513,11167,9383,13835,12331,7138,6058,4627,4888,6506,6094,0
26068,110000,1,3,1,34,2,2,2,2,2,2,32933,42498,43562,52506,48546,42772,7862,10475,10662,11033,9554,8787,0
26069,200000,1,2,1,44,0,1,1,1,1,1,111746,122229,115993,109602,126243,130242,55924,48541,71626,72227,87026,46613,0
26070,200000,2,1,1,22,1,1,1,1,1,1,60777,52341,50096,55572,48841,42849,36098,18058,21390,23008,17515,15199,0
26071,180000,1,1,1,28,2,2,2,3,3,2,98528,95725,85842,103500,90412,103887,13136,16146,16864,20936,19869,19002,1
26072,120000,1,2,2,32,0,0,0,0,0,1,71715,67883,76576,79134,70503,68831,41036,29106,52428,53380,30562,40437,0
26073,240000,1,1,1,41,2,1,2,1,2,2,109779,109275,118788,103604,128650,84100,23423,23815,32817,35710,37987,31297,0
26074,240000,2,1,2,36,3,3,2,2,3,2,68824,84319,72028,62252,77225,63885,8650,11281,10342,9918,10458,10850,0
26075,140000,2,2,2,54,2,2,2,2,2,2,85566,93590,86516,85271,85762,80823,21248,23827,22162,22067,20615,12259,0
26076,100000,2,3,2,27,2,1,2,2,2,1,73195,71843,69044,60910,65732,65153,16221,22392,21413,18488,23913,12020,0
26077,200000,2,1,2,22,3,3,3,3,3,2,66003,66860,59552,70039,70445,65055,5808,7646,7793,10452,7523,11245,0
26078,170000,2,1,2,51,1,1,1,1,0,1,26709,23349,22535,28969,27662,28861,11438,11716,15031,15918,9434,10318,0
26079,80000,2,3,1,22,1,2,1,1,1,1,53028,43707,37646,43790,46127,44976,14885,15329,10719,15044,14645,12479,0
26080,110000,2,2,1,41,3,3,3,3,3,3,39900,49637,43634,46360,47371,42069,4352,5544,6872,5210,6953,4232,0
26081,200000,2,2,1,26,3,3,2,3,3,3,50996,52670,52386,41636,44781,49259,6468,5268,6883,5090,3620,6760,0
26082,50000,1,3,2,21,0,0,1,0,0,0,20856,20506,21905,21626,22557,20663,13624,12472,14656,13038,10479,15274,0
26083,170000,1,1,2,31,1,1,0,1,0,1,55016,55969,45286,57412,57358,54716,38638,33080,31994,30375,27496,35930,0
26084,170000,1,2,1,43,2,2,3,2,2,2,90609,117525,82846,99251,92174,89794,18652,14742,10594,20171,19722,16365,0
26085,90000,2,4,2,24,2,1,1,1,1,1,52710,58910,60837,54668,60337,49762,27755,16892,19814,26529,30127,15994,0
26086,140000,1,2,1,40,3,3,3,3,3,3,16561,24645,20523,20150,19087,17532,1563,1792,1768,2335,1874,1979,1
26087,190000,2,2,2,41,2,3,3,3,3,3,88439,108079,106195,112019,95246,120027,11429,15900,16522,15651,10805,14345,0
26088,150000,2,2,2,23,1,2,1,1,1,2,139415,94012,111813,140252,147982,123319,42868,28551,31623,59356,48135,42929,0
26089,180000,1,1,1,32,1,1,1,1,2,1,98971,113126,101053,129632,112185,112099,28971,35114,26237,33171,43225,41623,0
26090,180000,1,1,2,49,3,3,3,3,3,3,43258,38649,31659,37240,38773,41751,5113,4487,4184,6038,5349,5782,0
26091,110000,1,2,1,40,2,2,2,2,2,2,70309,74780,61985,72010,58375,80418,13678,16798,15895,16802,10512,16000,0
26092,160000,1,1,2,32,1,1,1,1,1,1,7358,6788,6563,7730,7080,7484,3824,2959,3660,4244,3446,3651,0
26093,180000,2,1,2,38,3,3,3,3,3,3,63919,70144,74341,73010,72401,62706,8047,6370,6961,7381,8526,5953,0
26094,170000,2,1,2,28,3,2,2,2,2,2,59903,47977,51678,50131,56892,67023,9742,7947,5777,8509,12211,13376,0
26095,170000,2,1,2,45,2,2,1,2,1,2,65764,53907,76125,64612,56905,74753,17247,20844,25394,26451,17258,15772,0
26096,180000,1,2,1,45,3,3,3,3,3,3,42158,36107,43445,44185,42192,50681,2195,1652,1899,1360,1538,3433,0
26097,230000,2,1,1,36,0,0,0,1,1,0,121869,114134,90662,117540,112847,109261,78613,76813,40480,66521,66400,35454,0
26098,60000,2,3,2,37,1,0,1,0,1,1,18182,25692,18335,16167,18875,18170,5664,14950,12342,8580,12885,10960,0
26099,180000,2,2,1,26,3,3,3,3,3,3,35055,30679,38645,35526,34855,36842,1372,640,1326,1120,1177,1528,1
26100,160000,1,1,2,22,1,1,1,1,1,1,80568,83291,89007,100893,85704,86885,34933,48327,45537,48290,34708,40627,0
26101,80000,2,2,1,31,3,3,2,3,3,3,30118,31514,30211,32206,28575,25795,4170,3716,2806,4259,3837,2564,1
26102,50000,1,3,2,34,1,1,1,1,1,1,22480,27039,25479,25934,29005,24494,9107,11553,10776,14354,13498,10311,0
26103,140000,1,3,2,44,0,1,1,1,1,1,35062,30844,27170,30740,34415,28203,17269,11702,13062,14063,13844,13267,0
26104,240000,1,1,2,43,3,3,3,3,3,3,47716,48827,52348,60576,50934,53501,485,468,459,617,453,396,0
26105,120000,2,2,1,36,3,2,2,2,2,2,65173,64918,65620,72864,64589,62883,12450,10470,15366,12009,12312,10288,0
26106,220000,1,1,1,45,3,2,3,3,3,2,56794,66779,71838,65348,65059,72420,6119,9328,6326,8643,9292,11151,0
26107,180000,2,1,2,26,2,2,2,2,2,2,117895,111454,127677,110178,115984,108427,25194,24762,30521,30561,24754,30670,0
26108,280000,2,1,1,44,3,3,3,3,3,3,143633,171223,160153,164771,150603,141174,12655,14666,9285,7035,10877,14032,0
26109,60000,2,2,1,27,1,1,1,1,1,1,14674,12947,14733,15225,15177,14876,7482,4934,7382,8341,4812,6764,0
26110,170000,1,2,1,46,2,2,2,2,2,2,49905,55434,48844,52834,46727,47105,10092,15579,12521,11063,11500,8613,0
26111,210000,2,1,2,34,3,3,3,3,3,3,35576,36090,41207,39911,37526,38322,2623,2535,2447,3545,2477,2498,0
26112,210000,1,2,2,21,2,2,2,2,3,2,109837,133023,150552,128491,115003,139114,14836,26973,27145,20308,17085,29901,0
26113,180000,2,2,1,41,2,2,2,2,2,2,46423,42354,38646,43037,45569,45506,11417,11688,12295,12969,11055,7982,0
26114,70000,2,2,2,42,2,2,2,2,2,2,21308,19583,20069,21694,18879,19823,5577,3683,5300,5488,3790,4605,0
26115,130000,1,2,1,30,2,2,2,3,2,3,38850,30626,40339,39368,39982,38953,5989,4418,7023,6110,7196,6670,0
26116,160000,1,2,1,31,0,0,0,0,0,-1,110822,112266,134496,114494,95561,140928,98049,91429,172713,90292,80632,136926,0
26117,160000,2,1,2,33,2,2,3,2,2,2,103908,109020,127824,105776,128724,103133,17990,21271,22257,17964,20927,12779,0
26118,180000,2,1,2,21,1,1,1,1,1,2,100967,120027,108383,106220,99303,115490,32021,36473,45195,30868,33976,54627,0
26119,70000,1,3,1,21,2,2,2,2,2,2,15966,14194,16362,17814,15767,13757,4410,2837,4355,5164,4645,2917,0
26120,180000,1,1,2,46,3,3,3,3,3,3,77311,91195,84146,94641,101433,92575,7302,6661,8228,5422,8863,7260,0
26121,180000,1,1,2,27,1,1,1,1,2,1,101707,122164,125817,120460,119343,153022,39451,40675,42126,51608,24157,48900,0
26122,150000,2,2,2,51,1,1,2,2,2,2,78185,77503,79277,74130,64129,75852,23691,19928,25023,24677,19406,21711,0
26123,230000,2,1,2,47,2,2,1,2,1,2,57053,56993,52583,63107,53717,56864,14225,14044,17000,17272,17764,16694,0
26124,170000,2,1,2,49,1,1,1,1,0,0,90075,87606,93180,115549,86703,105960,46297,53965,52821,64871,46608,55760,0
26125,130000,2,2,1,29,1,1,2,1,1,1,93706,77241,78505,84848,93756,80865,29704,30739,17864,30460,40362,24897,0
26126,160000,2,2,1,21,3,3,3,3,3,3,62628,79851,54606,54004,67802,63455,7661,8130,7062,6953,11204,7349,0
26127,210000,1,1,2,25,1,2,2,2,2,2,69859,66934,58717,61812,56044,52957,19274,20312,15885,10515,12171,13548,0
26128,120000,1,1,2,30,2,2,2,2,2,2,35212,46908,38538,38926,40138,39406,6972,10157,8378,9503,8344,8493,0
26129,100000,2,2,1,21,1,2,1,1,1,1,54863,64422,39805,50871,54802,51627,18676,22741,14870,17085,17783,21839,1
26130,120000,1,2,2,30,0,1,0,1,0,0,25269,26536,29255,27615,25665,25591,23298,18415,20901,19530,16559,21679,1
26131,170000,2,1,1,33,1,0,1,1,0,0,58517,67753,67188,52974,66145,57651,25208,45043,48475,24369,39746,32353,0
26132,180000,2,1,2,23,2,2,2,2,2,2,51809,62942,47158,50691,62706,61688,12646,13143,10660,16314,13586,10964,0
26133,100000,1,2,1,25,2,2,2,2,2,2,23164,28352,26652,24175,26696,31952,4020,4077,2676,6340,6192,10156,0
26134,90000,2,1,2,33,3,3,3,3,3,3,59090,59830,56632,64277,67367,55105,5778,4547,4248,4254,4339,4750,0
26135,160000,1,1,1,38,1,1,1,1,1,1,16557,17394,18064,22303,17495,17195,5636,5713,4872,4225,5793,5341,0
